MsgID.LOCAL_POSITION,136.0840000,15.0540829,14.7178974,-3.0076177
MsgID.LOCAL_VELOCITY,136.0840000,-0.0212666,-0.5627797,0.0916985
MsgID.GLOBAL_POSITION,0.0000000,-122.3956104,37.7934172,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.2100000,0.0600000
MsgID.LOCAL_POSITION,136.3340000,15.0799341,14.6101952,-3.0085168
MsgID.LOCAL_VELOCITY,136.3340000,-0.0270244,-0.2159188,0.0637843
MsgID.GLOBAL_POSITION,0.0000000,-122.3956127,37.7934179,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0400000,0.1200000
MsgID.LOCAL_POSITION,136.5840000,15.1549501,14.4068670,-3.0050831
MsgID.LOCAL_VELOCITY,136.5840000,-0.0364716,0.0460658,0.1241672
MsgID.GLOBAL_POSITION,0.0000000,-122.3956105,37.7934161,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,0.5000000,0.0800000
MsgID.LOCAL_POSITION,136.8340000,14.9590950,14.5995674,-2.9974513
MsgID.LOCAL_VELOCITY,136.8340000,-0.1425638,0.5027897,0.0831608
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957748,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956091,37.7934163,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,0.3600000,-0.0300000
MsgID.LOCAL_POSITION,137.0840000,14.9814463,14.7263927,-2.9913254
MsgID.LOCAL_VELOCITY,137.0840000,-0.0940712,0.3670822,-0.0314895
MsgID.GLOBAL_POSITION,0.0000000,-122.3956089,37.7934174,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.1900000,-0.0100000
MsgID.LOCAL_POSITION,137.3340000,15.0977125,14.7446470,-2.9910402
MsgID.LOCAL_VELOCITY,137.3340000,-0.0217230,0.1938363,-0.0162025
MsgID.GLOBAL_POSITION,0.0000000,-122.3956085,37.7934161,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.1000000,-0.1200000
MsgID.LOCAL_POSITION,137.5840000,14.9603815,14.7787228,-2.9793146
MsgID.LOCAL_VELOCITY,137.5840000,-0.0184998,0.1077469,-0.1295174
MsgID.GLOBAL_POSITION,0.0000000,-122.3956068,37.7934166,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0600000,-0.1200000
MsgID.LOCAL_POSITION,137.8340000,15.0069675,14.9363651,-2.9775093
MsgID.LOCAL_VELOCITY,137.8340000,-0.0084015,0.0687776,-0.1272353
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957748,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956054,37.7934163,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4600000,0.0400000,-0.1700000
MsgID.LOCAL_POSITION,138.0840000,14.9803791,15.0610065,-2.9720805
MsgID.LOCAL_VELOCITY,138.0840000,-0.4631355,0.0497933,-0.1789479
MsgID.GLOBAL_POSITION,0.0000000,-122.3956060,37.7934119,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8600000,0.0300000,-0.2000000
MsgID.LOCAL_POSITION,138.3340000,14.4913645,15.0065241,-2.9796867
MsgID.LOCAL_VELOCITY,138.3340000,-1.8659952,0.0344735,-0.2012928
MsgID.GLOBAL_POSITION,0.0000000,-122.3956059,37.7934082,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0700000,0.0200000,-0.1300000
MsgID.LOCAL_POSITION,138.5840000,14.0730457,15.0104046,-2.9793775
MsgID.LOCAL_VELOCITY,138.5840000,-3.0727382,0.0258809,-0.1335080
MsgID.GLOBAL_POSITION,0.0000000,-122.3956083,37.7934002,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1600000,0.0200000,-0.1300000
MsgID.LOCAL_POSITION,138.8340000,13.1895447,14.7968941,-2.9836597
MsgID.LOCAL_VELOCITY,138.8340000,-4.1684122,0.0214898,-0.1332898
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957748,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956085,37.7933880,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2000000,0.0400000,-0.1000000
MsgID.LOCAL_POSITION,139.0840000,11.8337860,14.7820444,-2.9942253
MsgID.LOCAL_VELOCITY,139.0840000,-5.2043667,0.0455936,-0.1034476
MsgID.GLOBAL_POSITION,0.0000000,-122.3956090,37.7933752,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-6.1400000,0.0800000,0.0000000
MsgID.LOCAL_POSITION,139.3350000,10.4159203,14.7396488,-2.9989841
MsgID.LOCAL_VELOCITY,139.3350000,-6.1428032,0.0836028,-0.0095836
MsgID.GLOBAL_POSITION,0.0000000,-122.3956078,37.7933606,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-7.0500000,0.1300000,0.0100000
MsgID.LOCAL_POSITION,139.5850000,8.7898912,14.8420219,-3.0030382
MsgID.LOCAL_VELOCITY,139.5850000,-7.0565248,0.1315641,0.0120961
MsgID.GLOBAL_POSITION,0.0000000,-122.3956058,37.7933439,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-7.8900000,0.1300000,0.0500000
MsgID.LOCAL_POSITION,139.8350000,6.9364252,15.0202045,-3.0083499
MsgID.LOCAL_VELOCITY,139.8350000,-7.8985896,0.1376302,0.0548289
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957748,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956055,37.7933244,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5000000,0.0500000,0.0800000
MsgID.LOCAL_POSITION,140.0850000,4.7607479,15.0438910,-3.0071743
MsgID.LOCAL_VELOCITY,140.0850000,-8.5025043,0.0522366,0.0844652
MsgID.GLOBAL_POSITION,0.0000000,-122.3956059,37.7933051,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-8.3900000,-0.0100000,0.0900000
MsgID.LOCAL_POSITION,140.3350000,2.6193547,15.0133648,-3.0154808
MsgID.LOCAL_VELOCITY,140.3350000,-8.3997822,-0.0176247,0.0908822
MsgID.GLOBAL_POSITION,0.0000000,-122.3956060,37.7932889,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-6.7500000,-0.0200000,0.1200000
MsgID.LOCAL_POSITION,140.5850000,0.8175254,14.9992294,-3.0109494
MsgID.LOCAL_VELOCITY,140.5850000,-6.7567348,-0.0241395,0.1242527
MsgID.GLOBAL_POSITION,0.0000000,-122.3956075,37.7932775,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-4.8700000,-0.0100000,0.0900000
MsgID.LOCAL_POSITION,140.8350000,-0.4470089,14.8709240,-3.0128136
MsgID.LOCAL_VELOCITY,140.8350000,-4.8738832,-0.0147056,0.0905573
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957748,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956059,37.7932675,3.0100000
